20260101|311|Terrenos|01||||1|
20260101|3111|Urbanos|01||||1|
20260101|31111|Costo|01||||1|
20260101|31112|Revaluación|01||||1|
20260101|31114|Valor razonable|01||||1|
20260101|3112|Rurales|01||||1|
20260101|31121|Costo|01||||1|
20260101|31122|Revaluación|01||||1|
20260101|31124|Valor razonable|01||||1|
20260101|312|Edificaciones|01||||1|
20260101|3121|Edificaciones|01||||1|
20260101|31211|Costo|01||||1|
20260101|31212|Revaluación|01||||1|
20260101|31213|Costos de financiación|01||||1|
20260101|31214|Valor razonable|01||||1|
20260101|313|Construcciones en curso|01||||1|
20260101|3131|Edificaciones|01||||1|
20260101|31311|Costo|01||||1|
20260101|31312|Revaluación|01||||1|
20260101|31313|Costos de financiación|01||||1|
20260101|31314|Valor razonable|01||||1|
20260101|321|Propiedades de inversión - Arrendamiento financiero|01||||1|
20260101|3211|Terrenos|01||||1|
20260101|32111|Costo|01||||1|
20260101|32112|Revaluación|01||||1|
20260101|32114|Valor razonable|01||||1|
20260101|3212|Edificaciones|01||||1|
20260101|32121|Costo|01||||1|
20260101|32122|Revaluación|01||||1|
20260101|32123|Costo de financiación|01||||1|
20260101|32124|Valor razonable|01||||1|
20260101|322|Propiedad, planta y equipo - Arrendamiento financiero|01||||1|
20260101|3220|Planta productora en producción|01||||1|
20260101|32201|Costo|01||||1|
20260101|32202|Revaluación|01||||1|
20260101|32203|Costo de financiación|01||||1|
20260101|3221|Planta productora en desarrollo|01||||1|
20260101|32211|Costo|01||||1|
20260101|32212|Revaluación|01||||1|
20260101|32213|Costo de financiación|01||||1|
20260101|3222|Terrenos|01||||1|
20260101|32221|Costo|01||||1|
20260101|32222|Revaluación|01||||1|
20260101|3223|Edificaciones|01||||1|
20260101|32231|Costo|01||||1|
20260101|32232|Revaluación|01||||1|
20260101|32233|Costo de financiación|01||||1|
20260101|3224|Maquinaria y equipo de explotación|01||||1|
20260101|32241|Costo|01||||1|
20260101|32242|Revaluación|01||||1|
20260101|32243|Costo de financiación|01||||1|
20260101|3225|Unidades de transporte|01||||1|
20260101|32251|Costo|01||||1|
20260101|32252|Revaluación|01||||1|
20260101|3226|Muebles y enseres|01||||1|
20260101|32261|Costo|01||||1|
20260101|32262|Revaluación|01||||1|
20260101|3227|Equipos diversos|01||||1|
20260101|32271|Costo|01||||1|
20260101|32272|Revaluación|01||||1|
20260101|3228|Herramientas y unidades de reemplazo|01||||1|
20260101|32281|Costo|01||||1|
20260101|32282|Revaluación|01||||1|
20260101|323|Propiedad, planta y equipo - Arrendamiento operativo|01||||1|
20260101|3230|Planta productora en producción|01||||1|
20260101|32301|Costo|01||||1|
20260101|32302|Revaluación|01||||1|
20260101|3232|Terrenos|01||||1|
20260101|32321|Costo|01||||1|
20260101|3233|Edificaciones|01||||1|
20260101|32331|Costo|01||||1|
20260101|32332|Revaluación|01||||1|
20260101|3234|Maquinaria y equipo de explotación|01||||1|
20260101|32341|Costo|01||||1|
20260101|32342|Revaluación|01||||1|
20260101|3235|Unidades de transporte|01||||1|
20260101|32351|Costo|01||||1|
20260101|32352|Revaluación|01||||1|
20260101|3236|Equipos diversos|01||||1|
20260101|32361|Costo|01||||1|
20260101|32362|Revaluación|01||||1|
20260101|330|Planta productora|01||||1|
20260101|3301|Planta productora en producción|01||||1|
20260101|33011|Costo|01||||1|
20260101|33012|Revaluación|01||||1|
20260101|33013|Costo de financiación|01||||1|
20260101|33014|Valor razonable|01||||1|
20260101|3302|Planta productora en desarrollo|01||||1|
20260101|33021|Costo|01||||1|
20260101|33022|Revaluación|01||||1|
20260101|33023|Costo de financiación|01||||1|
20260101|33024|Valor razonable|01||||1|
20260101|331|Terrenos|01||||1|
20260101|3311|Terrenos|01||||1|
20260101|33111|Costo|01||||1|
20260101|33112|Revaluación|01||||1|
20260101|332|Edificaciones|01||||1|
20260101|3321|Edificaciones|01||||1|
20260101|33211|Costo|01||||1|
20260101|33212|Revaluación|01||||1|
20260101|33213|Costo de financiación|01||||1|
20260101|3324|Instalaciones|01||||1|
20260101|33241|Costo|01||||1|
20260101|33242|Revaluación|01||||1|
20260101|33243|Costo de financiación|01||||1|
20260101|3325|Mejoras en locales arrendados.|01||||1|
20260101|33251|Costo|01||||1|
20260101|33252|Revaluación|01||||1|
20260101|33253|Costo de Financiación|01||||1|
20260101|333|Maquinaria y equipo de explotación|01||||1|
20260101|3331|Maquinaria y equipo de explotación|01||||1|
20260101|33311|Costo|01||||1|
20260101|33312|Revaluación|01||||1|
20260101|33313|Costo de financiación|01||||1|
20260101|334|Unidades de transporte|01||||1|
20260101|3341|Vehículos motorizados|01||||1|
20260101|33411|Costo|01||||1|
20260101|33412|Revaluación|01||||1|
20260101|3342|Vehículos no motorizados|01||||1|
20260101|33421|Costo|01||||1|
20260101|33422|Revaluación|01||||1|
20260101|335|Muebles y enseres|01||||1|
20260101|3351|Muebles|01||||1|
20260101|33511|Costo|01||||1|
20260101|33512|Revaluación|01||||1|
20260101|3352|Enseres|01||||1|
20260101|33521|Costo|01||||1|
20260101|33522|Revaluación|01||||1|
20260101|336|Equipos diversos|01||||1|
20260101|3361|Equipo para procesamiento de información|01||||1|
20260101|33611|Costo|01||||1|
20260101|33612|Revaluación|01||||1|
20260101|3362|Equipo de comunicación|01||||1|
20260101|33621|Costo|01||||1|
20260101|33622|Revaluación|01||||1|
20260101|3363|Equipo de seguridad|01||||1|
20260101|33631|Costo|01||||1|
20260101|33632|Revaluación|01||||1|
20260101|3364|Equipo de medio ambiente|01||||1|
20260101|33641|Costo|01||||1|
20260101|33642|Revaluación|01||||1|
20260101|3369|Otros equipos|01||||1|
20260101|33691|Costo|01||||1|
20260101|33692|Revaluación|01||||1|
20260101|337|Herramientas y unidades de reemplazo|01||||1|
20260101|3371|Herramientas|01||||1|
20260101|33711|Costo|01||||1|
20260101|33712|Revaluación|01||||1|
20260101|3372|Unidades de reemplazo|01||||1|
20260101|33721|Costo|01||||1|
20260101|33722|Revaluación|01||||1|
20260101|338|Unidades por recibir|01||||1|
20260101|3381|Maquinaria y equipo de explotación|01||||1|
20260101|3382|Equipo de transporte|01||||1|
20260101|3383|Muebles y enseres|01||||1|
20260101|3386|Equipos diversos|01||||1|
20260101|3387|Herramientas y unidades de reemplazo|01||||1|
20260101|339|Obras en curso|01||||1|
20260101|3391|Adecuación de terrenos|01||||1|
20260101|3392|Edificaciones en curso|01||||1|
20260101|33921|Costo|01||||1|
20260101|33922|Costo de financiación|01||||1|
20260101|3393|Maquinaria en montaje|01||||1|
20260101|33931|Costo|01||||1|
20260101|33932|Costo de financiación|01||||1|
20260101|341|Concesiones, licencias y otros derechos|01||||1|
20260101|3411|Derechos por concesiones|01||||1|
20260101|34111|Costo|01||||1|
20260101|34112|Revaluación|01||||1|
20260101|3412|Licencias|01||||1|
20260101|34121|Costo|01||||1|
20260101|34122|Revaluación|01||||1|
20260101|3419|Otros derechos|01||||1|
20260101|34191|Costo|01||||1|
20260101|34192|Revaluación|01||||1|
20260101|342|Patentes y propiedad industrial|01||||1|
20260101|3421|Patentes|01||||1|
20260101|34211|Costo|01||||1|
20260101|34212|Revaluación|01||||1|
20260101|3422|Marcas|01||||1|
20260101|34221|Costo|01||||1|
20260101|34222|Revaluación|01||||1|
20260101|343|Programas de computadora ( software ) 3431 Aplicaciones informáticas|01||||1|
20260101|34311|Costo|01||||1|
20260101|34312|Revaluación|01||||1|
20260101|344|Costos de exploración y desarrollo|01||||1|
20260101|3441|Costos de exploración|01||||1|
20260101|34411|Costo|01||||1|
20260101|34412|Revaluación|01||||1|
20260101|34413|Costo de financiación|01||||1|
20260101|3442|Costos de desarrollo|01||||1|
20260101|34421|Costo|01||||1|
20260101|34422|Revaluación|01||||1|
20260101|34423|Costo de financiación|01||||1|
20260101|345|Fórmulas, diseños y prototipos|01||||1|
20260101|3451|Fórmulas|01||||1|
20260101|34511|Costo|01||||1|
20260101|34512|Revaluación|01||||1|
20260101|3452|Diseños y prototipos|01||||1|
20260101|34521|Costo|01||||1|
20260101|34522|Revaluación|01||||1|
20260101|347|Plusvalía mercantil|01||||1|
20260101|3471|Plusvalía mercantil|01||||1|
20260101|349|Otros activos intangibles|01||||1|
20260101|3491|Otros activos intangibles|01||||1|
